client_id,subscription_id,cycle_number,tenure_months,contract,monthly_charges,total_charges,payment_method,paperless_billing,nivel_reportes,control_stock,duracion_ciclo_dias,dias_restantes_al_corte,renovacion_automatica,alertas_enviadas,renovaciones_previas,region,client_estado,partner,dependents,target_renovo
CL-04000,1384,20,20,mensual,165.18,2815.2,yape,1,avanzado,1,30,32,0,0,19,Arequipa,activo,si,no,1
CL-04001,218,1,12,anual,268.73,2725.54,yape,1,basico,0,365,34,1,0,0,Trujillo,activo,no,no,0
CL-04002,1908,20,20,mensual,186.36,3189.21,tarjeta,0,basico,1,30,25,0,0,19,Trujillo,activo,si,no,1
CL-04003,1730,2,30,enterprise,366.85,8723.12,factura,0,avanzado,0,365,2,1,0,1,Lima,activo,si,si,1
CL-04004,795,7,7,mensual,103.17,567.52,transferencia,0,avanzado,1,30,10,0,0,6,Chiclayo,activo,no,no,0
CL-04005,372,71,71,mensual,37.23,2188.92,tarjeta,0,avanzado,0,30,45,0,0,70,Chiclayo,activo,no,si,1
CL-04006,2359,44,44,mensual,110.81,3759.24,yape,1,basico,0,30,28,0,0,43,Lima,activo,si,si,1
CL-04007,1500,72,72,mensual,137.12,8915.65,tarjeta,0,premium,1,30,16,0,0,71,Lima,inactivo,no,si,1
CL-04008,746,28,28,mensual,124.99,2785.57,tarjeta,1,basico,0,30,43,0,0,27,Arequipa,activo,no,si,1
CL-04009,1695,18,18,mensual,33.09,458.79,yape,0,avanzado,1,30,20,0,0,17,Piura,activo,no,no,1
CL-04010,2446,5,72,anual,224.63,16191.86,transferencia,0,avanzado,1,365,39,1,0,4,Arequipa,activo,no,no,1
CL-04011,1758,18,18,mensual,146.79,2447.36,tarjeta,1,basico,1,30,37,0,0,17,Lima,activo,no,si,1
CL-04012,268,27,27,mensual,100.8,2774.69,yape,1,basico,0,30,1,0,1,26,Lima,activo,no,no,1
CL-04013,1013,4,50,enterprise,479.6,25059.53,tarjeta,1,basico,1,365,42,0,0,3,Lima,activo,no,no,1
CL-04014,140,1,1,mensual,160.57,149.02,tarjeta,1,avanzado,1,30,40,0,0,0,Chiclayo,activo,si,si,0
CL-04015,1036,4,49,anual,124.0,6007.91,transferencia,1,basico,1,365,45,1,0,3,Cusco,activo,si,no,1
CL-04016,1223,46,46,mensual,152.42,5594.07,yape,0,premium,0,30,29,0,0,45,Cusco,activo,no,si,1
CL-04017,2385,63,63,mensual,56.9,3439.56,transferencia,1,basico,0,30,32,0,0,62,Lima,activo,si,no,1
CL-04018,58,54,54,mensual,136.3,6733.6,transferencia,1,premium,1,30,13,0,1,53,Lima,activo,no,no,1
CL-04019,2448,64,64,mensual,105.1,6409.71,factura,0,premium,1,30,7,0,1,63,Cusco,activo,no,no,1
CL-04020,1982,2,29,anual,110.17,2496.57,tarjeta,0,basico,0,365,5,1,1,1,Lima,inactivo,no,no,1
CL-04021,758,11,11,mensual,105.18,1192.55,transferencia,1,avanzado,0,30,8,0,1,10,Lima,activo,no,no,1
CL-04022,1818,72,72,mensual,149.8,9440.06,transferencia,0,premium,0,30,44,0,0,71,Piura,activo,si,no,1
CL-04023,1978,1,1,mensual,149.5,146.92,factura,1,basico,1,30,13,0,1,0,Arequipa,activo,no,si,0
CL-04024,25,1,1,enterprise,314.04,328.86,yape,0,avanzado,1,365,2,0,1,0,Arequipa,activo,si,no,0
CL-04025,2241,3,46,enterprise,97.04,4517.38,tarjeta,0,avanzado,0,365,31,0,0,2,Lima,activo,no,no,1
CL-04026,224,5,72,enterprise,98.18,5962.75,yape,0,avanzado,0,365,9,1,1,4,Lima,activo,si,no,1
CL-04027,1384,3,37,anual,218.16,7027.36,transferencia,1,premium,0,365,23,1,0,2,Piura,activo,si,si,1
CL-04028,1144,4,56,anual,219.35,11603.04,yape,1,basico,0,365,31,1,0,3,Lima,activo,no,si,1
CL-04029,1060,1,1,mensual,85.83,78.23,tarjeta,1,basico,0,30,26,0,0,0,Arequipa,activo,si,si,0
CL-04030,2429,1,20,enterprise,534.38,9331.24,factura,1,avanzado,1,365,35,0,0,0,Arequipa,inactivo,si,si,0
CL-04031,151,1,1,mensual,126.6,119.76,yape,1,basico,1,30,1,0,0,0,Arequipa,activo,si,no,0
CL-04032,2066,51,51,mensual,143.22,7471.18,yape,0,avanzado,0,30,12,0,1,50,Cusco,activo,si,no,1
CL-04033,2058,1,1,anual,245.53,206.94,factura,0,avanzado,1,365,19,1,0,0,Lima,activo,si,no,0
CL-04034,898,1,1,mensual,133.0,104.87,tarjeta,0,avanzado,1,30,34,0,0,0,Lima,activo,no,no,0
CL-04035,397,44,44,mensual,232.51,9746.79,yape,0,premium,1,30,25,0,0,43,Trujillo,activo,si,no,1
CL-04036,784,58,58,mensual,57.99,3117.48,yape,1,avanzado,0,30,35,0,0,57,Lima,activo,no,si,1
CL-04037,1839,28,28,mensual,96.93,2772.87,yape,0,avanzado,1,30,34,0,0,27,Chiclayo,activo,si,no,1
CL-04038,1821,3,46,enterprise,184.43,8253.0,transferencia,1,premium,1,365,37,0,0,2,Lima,activo,no,no,1
CL-04039,1506,45,45,mensual,199.14,7788.54,tarjeta,1,basico,1,30,28,0,0,44,Arequipa,activo,no,si,1
CL-04040,761,2,27,enterprise,354.03,8985.27,transferencia,0,avanzado,0,365,34,1,0,1,Lima,suspendido,no,no,1
CL-04041,2302,5,5,mensual,73.03,368.33,tarjeta,0,basico,0,30,31,0,0,4,Arequipa,inactivo,no,no,0
CL-04042,1757,3,46,anual,112.84,4434.06,factura,1,avanzado,1,365,2,1,1,2,Lima,activo,no,no,1
CL-04043,153,47,47,mensual,221.58,7853.89,transferencia,1,premium,0,30,13,0,1,46,Lima,activo,no,no,1
CL-04044,105,4,54,enterprise,400.08,20262.74,transferencia,1,premium,1,365,41,1,0,3,Chiclayo,inactivo,si,no,1
CL-04045,1758,40,40,mensual,154.01,4668.21,tarjeta,1,avanzado,0,30,5,0,1,39,Trujillo,suspendido,no,si,1
CL-04046,2062,3,3,mensual,96.12,297.37,tarjeta,1,premium,0,30,26,0,0,2,Trujillo,activo,no,si,0
CL-04047,1735,49,49,mensual,130.14,5104.42,tarjeta,1,basico,0,30,35,0,0,48,Chiclayo,activo,no,si,1
CL-04048,463,32,32,mensual,118.84,3279.14,tarjeta,0,avanzado,1,30,20,0,0,31,Lima,inactivo,si,no,1
CL-04049,2108,20,20,mensual,84.55,1748.3,transferencia,1,premium,1,30,9,0,1,19,Lima,activo,no,no,1
CL-04050,909,2,25,anual,147.64,2856.76,yape,1,avanzado,1,365,2,1,1,1,Cusco,activo,si,no,1
CL-04051,1764,1,15,enterprise,149.94,1689.76,factura,0,avanzado,1,365,30,0,0,0,Lima,activo,no,no,0
CL-04052,1785,4,54,anual,244.23,10301.36,transferencia,0,premium,1,365,27,1,0,3,Cusco,activo,si,no,1
CL-04053,674,1,1,mensual,186.61,195.16,transferencia,1,basico,1,30,32,0,0,0,Arequipa,activo,no,no,0
CL-04054,547,7,7,mensual,197.65,1440.99,tarjeta,0,avanzado,0,30,8,0,0,6,Lima,activo,si,si,1
CL-04055,1848,1,24,enterprise,322.24,6692.64,factura,1,avanzado,1,365,22,0,0,0,Trujillo,activo,no,si,1
CL-04056,2493,5,72,enterprise,214.89,15052.26,tarjeta,0,avanzado,1,365,25,0,0,4,Arequipa,activo,no,no,1
CL-04057,1517,58,58,mensual,183.84,10351.16,yape,1,premium,1,30,38,0,0,57,Lima,activo,no,no,1
CL-04058,860,1,1,enterprise,436.59,340.52,yape,0,avanzado,0,365,9,0,1,0,Cusco,activo,si,no,0
CL-04059,909,65,65,mensual,163.24,8706.38,tarjeta,0,basico,0,30,32,0,0,64,Lima,inactivo,no,si,1
CL-04060,1410,5,65,enterprise,485.88,32109.46,yape,0,premium,1,365,31,0,0,4,Lima,activo,no,no,1
CL-04061,1960,1,3,enterprise,232.65,558.16,factura,0,basico,1,365,27,1,0,0,Trujillo,activo,si,si,1
CL-04062,2149,1,1,anual,241.19,218.58,yape,0,avanzado,0,365,4,1,1,0,Lima,activo,no,si,0
CL-04063,2022,30,30,mensual,181.14,4473.68,transferencia,0,premium,1,30,6,0,1,29,Lima,activo,si,no,1
CL-04064,2433,4,59,anual,82.5,4464.88,transferencia,0,premium,0,365,28,1,0,3,Arequipa,activo,si,no,1
CL-04065,1223,71,71,mensual,58.7,3371.5,tarjeta,1,avanzado,0,30,29,0,0,70,Trujillo,activo,si,no,1
CL-04066,2261,1,10,enterprise,140.18,1142.08,tarjeta,1,premium,1,365,29,1,0,0,Lima,activo,no,no,1
CL-04067,1693,72,72,mensual,93.67,5152.87,factura,0,avanzado,1,30,35,0,0,71,Piura,activo,no,no,1
CL-04068,2282,1,1,anual,177.12,185.45,transferencia,1,basico,1,365,18,1,0,0,Lima,activo,si,no,1
CL-04069,114,1,23,enterprise,96.08,1732.36,tarjeta,1,avanzado,0,365,14,1,0,0,Lima,activo,no,si,1
CL-04070,1818,22,22,mensual,130.48,2510.84,transferencia,1,avanzado,0,30,42,0,0,21,Lima,activo,no,no,1
CL-04071,2401,60,60,mensual,101.98,5355.59,transferencia,1,premium,1,30,32,0,0,59,Piura,activo,no,no,1
CL-04072,253,5,64,anual,253.99,13672.19,tarjeta,1,avanzado,0,365,24,0,0,4,Lima,activo,no,no,1
CL-04073,2394,55,55,mensual,219.69,11940.34,tarjeta,1,basico,0,30,26,0,0,54,Trujillo,activo,si,si,1
CL-04074,605,1,1,mensual,146.36,124.6,transferencia,1,basico,1,30,34,0,0,0,Lima,activo,no,no,0
CL-04075,1177,53,53,mensual,74.2,3687.34,factura,0,basico,1,30,14,0,1,52,Piura,activo,no,no,1
CL-04076,1690,44,44,mensual,182.84,7344.24,tarjeta,0,avanzado,1,30,21,0,0,43,Piura,inactivo,no,no,1
CL-04077,218,1,1,anual,203.64,205.52,transferencia,1,avanzado,1,365,2,0,1,0,Lima,inactivo,si,no,0
CL-04078,1633,1,1,anual,137.95,137.38,yape,1,basico,0,365,36,1,0,0,Lima,activo,no,si,0
CL-04079,1794,57,57,mensual,54.39,2527.88,tarjeta,1,basico,1,30,23,0,0,56,Lima,activo,si,si,1
CL-04080,1587,27,27,mensual,79.92,2103.97,yape,1,basico,0,30,41,0,0,26,Chiclayo,activo,si,no,1
CL-04081,674,1,1,mensual,130.53,128.93,transferencia,1,avanzado,0,30,14,0,1,0,Trujillo,activo,no,no,0
CL-04082,314,27,27,mensual,176.36,4884.36,transferencia,0,premium,0,30,19,0,0,26,Chiclayo,activo,no,no,1
CL-04083,1627,3,41,anual,275.74,11745.86,tarjeta,1,premium,0,365,3,0,1,2,Arequipa,inactivo,no,si,1
CL-04084,650,30,30,mensual,237.1,6907.37,tarjeta,1,avanzado,0,30,44,0,0,29,Cusco,activo,si,si,1
CL-04085,366,1,1,mensual,146.85,129.96,yape,0,avanzado,1,30,16,0,0,0,Chiclayo,activo,no,si,0
CL-04086,1564,5,72,enterprise,356.45,21503.97,tarjeta,1,basico,1,365,7,0,1,4,Lima,inactivo,no,no,1
CL-04087,734,57,57,mensual,84.65,4870.4,transferencia,1,avanzado,0,30,28,0,0,56,Lima,activo,no,si,1
CL-04088,1172,1,24,anual,79.12,1945.72,transferencia,1,avanzado,0,365,39,1,0,0,Lima,activo,si,si,1
CL-04089,2168,25,25,mensual,102.45,1995.9,tarjeta,0,basico,0,30,6,0,0,24,Arequipa,activo,no,no,1
CL-04090,1587,41,41,mensual,91.17,3425.09,yape,1,basico,1,30,24,0,0,40,Trujillo,activo,no,no,1
CL-04091,629,4,4,mensual,36.35,114.69,transferencia,1,premium,1,30,22,0,0,3,Chiclayo,activo,si,no,0
CL-04092,623,3,40,enterprise,143.26,4730.3,factura,1,avanzado,1,365,7,0,1,2,Cusco,activo,no,no,1
CL-04093,2368,1,1,enterprise,599.09,518.19,tarjeta,0,avanzado,0,365,13,1,1,0,Lima,activo,si,si,0
CL-04094,1335,30,30,mensual,130.18,3293.62,tarjeta,1,avanzado,1,30,29,0,0,29,Chiclayo,activo,no,no,1
CL-04095,1021,3,3,mensual,111.81,323.62,tarjeta,1,avanzado,1,30,45,0,0,2,Piura,activo,no,si,0
CL-04096,68,4,4,mensual,147.21,455.58,tarjeta,0,basico,1,30,6,0,1,3,Lima,activo,no,si,0
CL-04097,982,5,72,anual,50.37,3387.76,factura,1,premium,1,365,29,0,0,4,Piura,activo,si,si,1
CL-04098,117,2,33,anual,220.26,6719.25,transferencia,1,basico,1,365,40,1,0,1,Lima,activo,no,si,1
CL-04099,766,3,37,anual,346.88,12656.91,tarjeta,0,basico,0,365,35,1,0,2,Arequipa,activo,si,no,0
CL-04100,760,1,1,enterprise,250.8,195.37,tarjeta,1,avanzado,0,365,37,1,0,0,Cusco,activo,no,si,0
CL-04101,493,17,17,mensual,37.39,540.15,transferencia,1,avanzado,1,30,42,0,0,16,Lima,activo,no,no,1
CL-04102,32,3,43,anual,169.33,6983.62,tarjeta,0,avanzado,0,365,30,1,0,2,Trujillo,activo,no,no,1
CL-04103,2267,3,37,anual,282.2,10060.35,tarjeta,1,premium,1,365,2,0,1,2,Arequipa,activo,si,si,1
CL-04104,1008,1,1,mensual,142.98,126.52,transferencia,0,basico,1,30,11,0,1,0,Arequipa,activo,si,no,0
CL-04105,1288,3,37,enterprise,116.81,3840.2,yape,0,basico,0,365,19,1,0,2,Trujillo,activo,si,no,1
CL-04106,789,41,41,mensual,298.78,12733.7,tarjeta,0,basico,0,30,44,0,0,40,Lima,inactivo,si,no,1
CL-04107,1087,5,63,anual,64.45,3442.64,transferencia,1,basico,1,365,10,1,0,4,Lima,activo,si,no,1
CL-04108,1247,1,16,anual,197.23,2508.87,transferencia,1,avanzado,0,365,39,1,0,0,Lima,activo,no,si,0
CL-04109,390,1,1,enterprise,155.52,161.1,transferencia,1,avanzado,0,365,29,1,0,0,Lima,activo,no,si,0
CL-04110,235,7,7,mensual,68.05,472.96,tarjeta,0,basico,0,30,33,0,0,6,Lima,activo,no,no,1
CL-04111,831,5,5,mensual,95.3,391.26,yape,0,avanzado,0,30,5,0,0,4,Trujillo,activo,si,no,0
CL-04112,1127,4,50,enterprise,405.25,20407.93,transferencia,0,avanzado,0,365,17,0,0,3,Lima,activo,no,no,1
CL-04113,2424,1,1,enterprise,516.41,426.39,transferencia,0,premium,1,365,21,0,0,0,Cusco,activo,no,no,0
CL-04114,421,21,21,mensual,100.34,2103.42,transferencia,1,avanzado,1,30,22,0,0,20,Piura,activo,no,no,1
CL-04115,432,5,67,enterprise,184.77,11619.1,transferencia,1,avanzado,0,365,40,1,0,4,Lima,activo,no,si,1
CL-04116,1091,32,32,mensual,116.7,3341.44,factura,1,basico,0,30,16,0,0,31,Lima,activo,si,no,1
CL-04117,2259,4,54,anual,188.1,10446.09,yape,0,premium,1,365,40,1,0,3,Lima,activo,si,si,1
CL-04118,499,1,1,enterprise,337.69,335.26,tarjeta,0,premium,1,365,39,0,0,0,Trujillo,activo,no,no,0
CL-04119,1322,1,1,mensual,154.51,121.9,tarjeta,1,avanzado,0,30,29,0,0,0,Lima,activo,no,no,0
CL-04120,1655,67,67,mensual,129.05,8314.94,transferencia,1,avanzado,1,30,14,0,1,66,Lima,activo,no,no,1
CL-04121,2436,2,34,enterprise,248.99,8354.34,tarjeta,0,avanzado,1,365,5,1,1,1,Chiclayo,activo,no,si,0
CL-04122,489,2,34,enterprise,281.92,8745.02,transferencia,1,avanzado,1,365,11,1,1,1,Arequipa,activo,no,no,1
CL-04123,1012,1,4,enterprise,427.88,1425.39,transferencia,1,avanzado,0,365,28,0,0,0,Lima,activo,no,si,0
CL-04124,85,34,34,mensual,264.27,7370.92,tarjeta,0,avanzado,1,30,10,0,1,33,Trujillo,activo,no,no,1
CL-04125,935,1,4,enterprise,336.66,1403.53,factura,1,premium,1,365,41,1,0,0,Lima,inactivo,si,no,0
CL-04126,2451,61,61,mensual,112.9,6067.62,factura,0,avanzado,1,30,19,0,0,60,Piura,activo,no,si,1
CL-04127,1532,72,72,mensual,129.5,8444.26,transferencia,1,basico,1,30,13,0,1,71,Chiclayo,activo,si,si,1
CL-04128,1737,44,44,mensual,76.94,3146.52,transferencia,1,avanzado,0,30,29,0,0,43,Lima,activo,no,no,1
CL-04129,1527,1,16,enterprise,406.65,5076.22,tarjeta,1,avanzado,0,365,8,1,1,0,Piura,activo,no,no,0
CL-04130,1938,1,1,enterprise,417.29,323.14,factura,0,basico,1,365,38,1,0,0,Cusco,activo,si,no,0
CL-04131,406,1,1,anual,142.44,115.3,tarjeta,0,avanzado,1,365,25,0,0,0,Lima,activo,si,no,0
CL-04132,127,5,70,anual,263.78,14210.33,transferencia,1,basico,1,365,42,1,0,4,Piura,inactivo,si,no,1
CL-04133,1622,7,7,mensual,136.02,970.75,transferencia,0,avanzado,0,30,39,0,0,6,Lima,activo,si,no,0
CL-04134,1647,23,23,mensual,61.69,1127.16,tarjeta,1,basico,1,30,4,0,1,22,Lima,activo,no,no,1
CL-04135,1143,48,48,mensual,149.91,5885.86,tarjeta,1,basico,0,30,41,0,0,47,Cusco,activo,si,si,1
CL-04136,1328,68,68,mensual,102.95,6378.9,yape,0,premium,1,30,3,0,1,67,Lima,activo,no,no,1
CL-04137,175,27,27,mensual,198.1,5449.58,tarjeta,0,basico,1,30,36,0,0,26,Chiclayo,activo,no,no,1
CL-04138,2299,1,22,enterprise,392.83,6608.82,tarjeta,0,basico,0,365,17,0,0,0,Lima,activo,no,no,0
CL-04139,478,2,34,anual,187.96,5207.04,factura,1,basico,0,365,16,1,0,1,Trujillo,activo,no,no,1
CL-04140,1740,1,16,enterprise,229.84,3549.48,transferencia,0,avanzado,0,365,37,0,0,0,Cusco,activo,no,no,0
CL-04141,900,18,18,mensual,106.87,1742.36,yape,1,premium,0,30,13,0,1,17,Piura,activo,si,no,1
CL-04142,515,42,42,mensual,124.34,4848.13,tarjeta,1,avanzado,0,30,41,0,0,41,Lima,activo,no,no,1
CL-04143,153,36,36,mensual,119.36,3244.57,tarjeta,0,premium,1,30,2,0,0,35,Lima,inactivo,no,no,1
CL-04144,403,72,72,mensual,130.76,9509.26,tarjeta,0,basico,0,30,8,0,1,71,Piura,activo,no,no,1
CL-04145,1752,43,43,mensual,109.35,4342.92,tarjeta,1,basico,1,30,17,0,0,42,Lima,activo,no,no,1
CL-04146,567,60,60,mensual,163.89,9836.45,tarjeta,0,premium,0,30,13,0,1,59,Trujillo,inactivo,no,si,1
CL-04147,1517,6,6,mensual,87.28,544.17,factura,0,basico,1,30,40,0,0,5,Lima,activo,si,si,0
CL-04148,1519,3,45,anual,352.79,15393.7,tarjeta,0,avanzado,1,365,41,1,0,2,Trujillo,activo,si,no,1
CL-04149,401,14,14,mensual,129.06,1371.94,tarjeta,0,avanzado,0,30,19,0,0,13,Lima,activo,si,no,1
CL-04150,1111,42,42,mensual,64.19,2597.47,yape,1,premium,0,30,26,0,0,41,Cusco,activo,si,si,1
CL-04151,1240,49,49,mensual,122.39,5511.59,yape,1,avanzado,1,30,16,0,0,48,Cusco,activo,no,si,1
CL-04152,2393,33,33,mensual,169.35,4365.0,factura,1,premium,0,30,19,0,0,32,Arequipa,activo,si,no,1
CL-04153,2136,72,72,mensual,116.31,6960.13,tarjeta,0,avanzado,0,30,16,0,0,71,Lima,activo,no,no,1
CL-04154,1879,67,67,mensual,39.82,2136.09,tarjeta,0,basico,1,30,11,0,1,66,Lima,activo,no,no,1
CL-04155,837,5,61,anual,104.7,6562.03,yape,0,basico,0,365,32,1,0,4,Lima,activo,no,si,1
CL-04156,299,51,51,mensual,148.85,7504.69,yape,1,avanzado,0,30,6,0,0,50,Lima,activo,no,no,1
CL-04157,728,5,72,enterprise,94.99,6567.46,transferencia,1,basico,0,365,14,0,0,4,Lima,activo,si,no,1
CL-04158,2376,1,1,mensual,43.55,42.64,factura,0,basico,1,30,5,0,1,0,Arequipa,activo,si,si,0
CL-04159,958,66,66,mensual,124.85,7666.37,yape,0,avanzado,1,30,21,0,0,65,Chiclayo,activo,si,no,1
CL-04160,1893,8,8,mensual,110.39,888.93,transferencia,1,avanzado,0,30,31,0,0,7,Cusco,activo,no,no,1
CL-04161,280,18,18,mensual,91.71,1351.3,yape,0,avanzado,1,30,24,0,0,17,Lima,activo,no,no,1
CL-04162,70,46,46,mensual,101.88,3867.06,tarjeta,1,premium,0,30,33,0,0,45,Piura,activo,no,si,1
CL-04163,1132,5,62,enterprise,104.34,6000.23,tarjeta,1,basico,1,365,26,0,0,4,Lima,activo,no,no,1
CL-04164,2256,4,4,mensual,138.73,551.06,tarjeta,1,premium,1,30,17,0,0,3,Lima,inactivo,no,si,0
CL-04165,2070,1,19,anual,122.33,2325.98,tarjeta,0,avanzado,0,365,42,1,0,0,Lima,activo,no,si,1
CL-04166,1641,34,34,mensual,78.13,2770.32,tarjeta,1,premium,0,30,28,0,0,33,Cusco,activo,no,no,1
CL-04167,479,27,27,mensual,146.15,3861.94,yape,1,avanzado,1,30,2,0,1,26,Lima,activo,no,no,1
CL-04168,921,53,53,mensual,101.59,4414.15,yape,1,basico,1,30,8,0,1,52,Lima,suspendido,no,si,1
CL-04169,565,72,72,mensual,71.35,4208.37,tarjeta,1,avanzado,1,30,31,0,0,71,Lima,activo,no,no,1
CL-04170,140,42,42,mensual,30.47,1130.88,transferencia,0,premium,0,30,1,0,1,41,Piura,inactivo,si,no,1
CL-04171,302,1,14,enterprise,388.86,5144.86,transferencia,0,avanzado,0,365,8,1,1,0,Piura,activo,no,no,0
CL-04172,2009,1,1,anual,225.72,204.03,tarjeta,1,premium,0,365,5,1,1,0,Arequipa,inactivo,si,si,0
CL-04173,112,1,24,enterprise,210.96,3899.77,transferencia,0,basico,1,365,37,0,0,0,Chiclayo,activo,si,si,0
CL-04174,533,9,9,mensual,71.49,575.58,tarjeta,1,premium,1,30,5,0,1,8,Lima,activo,si,no,0
CL-04175,928,3,43,enterprise,332.89,14244.55,transferencia,0,premium,0,365,10,1,1,2,Trujillo,activo,no,no,1
CL-04176,1179,3,43,anual,204.17,7217.42,factura,1,premium,1,365,45,0,0,2,Chiclayo,activo,no,no,0
CL-04177,2240,1,20,anual,206.1,3876.78,transferencia,1,avanzado,1,365,6,1,1,0,Arequipa,activo,si,no,1
CL-04178,2388,5,72,enterprise,567.35,33942.25,yape,1,premium,1,365,11,1,1,4,Arequipa,inactivo,si,no,1
CL-04179,2455,1,14,anual,236.23,3031.73,yape,1,avanzado,1,365,37,1,0,0,Lima,activo,si,si,0
CL-04180,1900,2,29,enterprise,332.81,9268.26,factura,0,avanzado,1,365,7,1,1,1,Piura,activo,si,si,1
CL-04181,247,3,48,anual,283.04,11034.03,transferencia,1,premium,1,365,11,0,1,2,Lima,activo,si,si,0
CL-04182,1390,54,54,mensual,110.66,5807.51,tarjeta,0,basico,0,30,36,0,0,53,Arequipa,activo,no,no,1
CL-04183,1919,5,63,anual,158.09,9491.12,tarjeta,1,premium,1,365,1,0,1,4,Cusco,activo,si,no,1
CL-04184,944,42,42,mensual,194.47,6892.17,tarjeta,1,avanzado,1,30,17,0,0,41,Arequipa,activo,no,no,1
CL-04185,2164,4,58,enterprise,155.91,9210.0,tarjeta,0,basico,1,365,12,1,1,3,Cusco,suspendido,si,si,1
CL-04186,1650,1,16,enterprise,295.25,4649.14,transferencia,0,avanzado,1,365,10,1,1,0,Piura,activo,no,si,1
CL-04187,1547,54,54,mensual,202.1,9891.25,transferencia,1,avanzado,0,30,18,0,0,53,Piura,activo,no,si,1
CL-04188,1502,54,54,mensual,141.75,5930.75,transferencia,0,basico,1,30,10,0,1,53,Lima,activo,si,si,1
CL-04189,708,69,69,mensual,101.5,6178.39,tarjeta,0,avanzado,0,30,35,0,0,68,Lima,activo,si,no,1
CL-04190,613,1,1,mensual,28.74,24.4,yape,0,avanzado,1,30,7,0,0,0,Piura,activo,no,no,0
CL-04191,250,10,10,mensual,28.68,237.68,tarjeta,1,avanzado,1,30,18,0,0,9,Lima,activo,no,si,0
CL-04192,2004,4,52,anual,345.44,16940.29,yape,0,basico,1,365,4,1,1,3,Trujillo,activo,no,no,1
CL-04193,2087,1,1,anual,185.07,189.98,yape,0,basico,0,365,5,1,1,0,Arequipa,activo,si,si,1
CL-04194,299,3,44,enterprise,223.38,7803.67,transferencia,0,basico,0,365,31,1,0,2,Chiclayo,activo,si,si,1
CL-04195,470,58,58,mensual,137.95,7781.0,tarjeta,1,basico,1,30,21,0,0,57,Lima,activo,no,no,1
CL-04196,529,18,18,mensual,54.54,919.39,transferencia,0,avanzado,0,30,20,0,0,17,Cusco,activo,si,no,1
CL-04197,1545,21,21,mensual,101.16,2018.37,factura,0,avanzado,1,30,13,0,1,20,Lima,activo,si,no,1
CL-04198,360,1,5,enterprise,167.0,837.97,yape,0,avanzado,0,365,7,1,1,0,Lima,activo,si,si,1
CL-04199,118,19,19,mensual,35.65,584.31,tarjeta,1,avanzado,1,30,40,0,0,18,Arequipa,activo,no,si,1
CL-04200,1520,20,20,mensual,39.39,727.82,tarjeta,0,basico,0,30,36,0,0,19,Arequipa,activo,si,no,1
CL-04201,86,15,15,mensual,40.04,500.33,yape,1,premium,1,30,21,0,0,14,Lima,activo,no,no,0
CL-04202,91,1,14,enterprise,517.1,6046.81,tarjeta,1,avanzado,0,365,1,1,1,0,Lima,activo,si,no,0
CL-04203,130,25,25,mensual,50.62,1143.99,yape,1,basico,1,30,41,0,0,24,Piura,activo,no,no,1
CL-04204,2392,2,25,anual,208.64,3923.42,factura,0,avanzado,1,365,20,1,0,1,Trujillo,activo,no,no,1
CL-04205,2421,5,72,anual,227.0,13474.56,tarjeta,0,avanzado,1,365,9,1,1,4,Trujillo,activo,no,no,1
CL-04206,1561,1,22,anual,205.25,3592.03,tarjeta,1,avanzado,0,365,6,1,1,0,Lima,activo,si,no,0
CL-04207,1096,40,40,mensual,117.97,3708.79,transferencia,0,basico,1,30,45,0,0,39,Arequipa,activo,no,no,1
CL-04208,2251,18,18,mensual,117.19,1825.47,tarjeta,1,avanzado,0,30,2,0,1,17,Lima,activo,no,si,1
CL-04209,225,17,17,mensual,111.92,1486.55,transferencia,0,basico,0,30,17,0,0,16,Lima,activo,no,no,1
CL-04210,307,1,1,mensual,198.61,158.15,tarjeta,1,avanzado,0,30,25,0,0,0,Chiclayo,activo,no,no,0
CL-04211,1222,1,1,anual,378.14,359.47,transferencia,0,avanzado,1,365,14,1,1,0,Lima,activo,no,si,0
CL-04212,526,2,2,mensual,159.97,302.47,tarjeta,1,avanzado,1,30,7,0,1,1,Arequipa,activo,si,no,0
CL-04213,1195,36,36,mensual,37.45,1393.37,tarjeta,0,basico,0,30,29,0,0,35,Chiclayo,activo,si,no,1
CL-04214,1884,58,58,mensual,91.17,5425.78,transferencia,1,basico,1,30,4,0,1,57,Trujillo,activo,no,no,1
CL-04215,40,1,1,anual,145.61,147.38,tarjeta,0,avanzado,0,365,44,1,0,0,Lima,activo,no,si,1
CL-04216,2110,18,18,mensual,116.67,2010.36,factura,0,avanzado,1,30,22,0,0,17,Lima,activo,si,no,1
CL-04217,2224,1,1,anual,52.99,43.98,tarjeta,0,avanzado,1,365,34,1,0,0,Arequipa,activo,no,no,0
CL-04218,673,25,25,mensual,29.1,584.51,tarjeta,1,avanzado,1,30,38,0,0,24,Arequipa,activo,si,no,1
CL-04219,2207,4,58,enterprise,503.47,30218.2,yape,1,basico,0,365,36,0,0,3,Piura,activo,no,si,1
CL-04220,1807,1,21,anual,133.53,2910.37,transferencia,0,avanzado,1,365,22,0,0,0,Arequipa,activo,si,no,0
CL-04221,747,31,31,mensual,32.82,917.03,factura,0,avanzado,1,30,4,0,1,30,Cusco,activo,no,si,1
CL-04222,2111,68,68,mensual,53.86,3349.43,tarjeta,1,avanzado,1,30,4,0,1,67,Lima,activo,no,si,1
